t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
7.21,0.2912578426280482,0.9450118902777951,2.0,usv2|usv4,2.0,3.9544772703741056,2.0,3.43162481690717,xy
7.22,0.29165109946930284,0.9450841822161273,2.0,usv2|usv4,2.0,3.9544916712570664,2.0,3.431639845720693,xy
7.23,0.29205981407286946,0.945158078291459,2.0,usv2|usv4,2.0,3.9545060680442177,2.0,3.431654731989027,xy
7.24,0.2924225151777468,0.9452307738146124,2.0,usv2|usv4,2.0,3.9545204947368355,2.0,3.431668882254861,xy
7.25,0.30011012864853387,0.9451577880992893,2.0,usv2|usv4,2.0,3.9546814583904317,2.0,3.431817230815423,xy
7.26,0.30049868047441625,0.9452302108661915,2.0,usv2|usv4,2.0,3.9546966811018396,2.0,3.431832945847284,xy
7.2700000000000005,0.30089514960600744,0.9453042368581727,2.0,usv2|usv4,2.0,3.9547118914074386,2.0,3.4318493504522483,xy
7.28,0.3012925510119166,0.9453770619446736,2.0,usv2|usv4,2.0,3.954727102073767,2.0,3.4318655925094776,xy
7.29,0.3016996794642376,0.9454514915527473,2.0,usv2|usv4,2.0,3.9547423140459554,2.0,3.4318816550922704,xy
7.3,0.28113366387204114,0.9453768464001098,2.0,usv2|usv4,2.0,3.954750468382271,2.0,3.431884125809072,xy
7.3100000000000005,0.2814902638591837,0.9454510006270487,2.0,usv2|usv4,2.0,3.954765542990968,2.0,3.431899840862789,xy
7.32,0.28183960009589953,0.9455239536010366,2.0,usv2|usv4,2.0,3.9547806309524334,2.0,3.431915018963739,xy
7.33,0.28219597162434495,0.9455985101932987,2.0,usv2|usv4,2.0,3.9547957123136115,2.0,3.4319303292826504,xy
7.34,0.28252734481513975,0.9456718653832635,2.0,usv2|usv4,2.0,3.954810810042423,2.0,3.431945137545204,xy
7.3500000000000005,0.31643259318291583,0.945598359830226,2.0,usv2|usv4,2.0,3.9548651452156918,2.0,3.4320078544151853,xy
7.36,0.3168112045514706,0.9456714390205491,2.0,usv2|usv4,2.0,3.9548806203697637,2.0,3.4320232651942155,xy
7.37,0.31723263345143415,0.9457461209312619,2.0,usv2|usv4,2.0,3.954896067796449,2.0,3.4320397312661157,xy
7.38,0.31764447665350165,0.9458196011018808,2.0,usv2|usv4,2.0,3.9549115312750183,2.0,3.4320556426049182,xy
7.390000000000001,0.318065727933043,0.9458946852880455,2.0,usv2|usv4,2.0,3.9549269837561765,2.0,3.4320716960211,xy
7.4,0.32313814186226125,0.9458195086415196,2.0,usv2|usv4,2.0,3.9549670379634163,2.0,3.43211168658875,xy
7.41,0.323569300199701,0.9458943142079067,2.0,usv2|usv4,2.0,3.9549826384983713,2.0,3.4321276359044255,xy
7.42,0.32406178198550106,0.9459679177065832,2.0,usv2|usv4,2.0,3.954998214542377,2.0,3.432144236343783,xy
7.43,0.32449440405099717,0.9460431243239102,2.0,usv2|usv4,2.0,3.9550138179571066,2.0,3.4321604393860072,xy
7.44,0.3249896891136611,0.9461171287289508,2.0,usv2|usv4,2.0,3.955029393608638,2.0,3.4321776765470666,xy
7.45,0.3367083087988675,0.9460430806619019,2.0,usv2|usv4,2.0,3.9550859994918652,2.0,3.4322345779166996,xy
