t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,soc,fim,fim_logdet_xy,fim_logdet_3d,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
0.59,0.10769175251114911,0.10769175251114911,3.256560661401294,0.48645688604692877,3,usv1|usv2|usv4,2.0,18.085688836533894,3.0,47.64447669304446,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.085688836533894,-3.305449690268283,3,2,18.085688836533894,3,47.64447669304446,0.9958111111111094,"[[2.43056745 4.81862237]
 [4.81862237 9.56805551]]",-3.305449690268283,-10.698473075372242,"usv1,usv2,usv4",,,,
0.6,0.11698686294086115,0.11698686294086115,3.213200489145103,0.3022440928268779,3,usv1|usv2|usv4,2.0,18.085801963376504,3.0,47.62959537040843,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.085801963376504,-3.305462333327276,3,2,18.085801963376504,3,47.62959537040843,0.9957388888888872,"[[2.43075398 4.81876016]
 [4.81876016 9.56786738]]",-3.305462333327276,-10.697594790652557,"usv1,usv2,usv4",,,,
0.61,0.11895539754839744,0.11895539754839744,3.0981966032550474,0.24034627751241802,3,usv1|usv2|usv4,2.0,18.085938231452435,3.0,47.61525939428185,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.085938231452435,-3.305477535260811,3,2,18.085938231452435,3,47.61525939428185,0.9956666666666649,"[[2.4307409  4.81875013]
 [4.81875013 9.56787886]]",-3.305477535260811,-10.696760716978238,"usv1,usv2,usv4",,,,
0.62,0.1209616018665086,0.1209616018665086,3.1877559496623356,0.3561450514121563,3,usv1|usv2|usv4,2.0,18.0860758441727,3.0,47.6019485245222,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.0860758441727,-3.3054928930835015,3,2,18.0860758441727,3,47.6019485245222,0.9955944444444427,"[[2.43072731 4.8187397 ]
 [4.8187397  9.56789077]]",-3.3054928930835015,-10.695990085621062,"usv1,usv2,usv4",,,,
0.63,0.12293646165156914,0.12293646165156914,3.0949824657022127,0.27759761556567414,3,usv1|usv2|usv4,2.0,18.086214404105753,3.0,47.58937737298938,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.086214404105753,-3.305508324384746,3,2,18.086214404105753,3,47.58937737298938,0.9955222222222204,"[[2.43071329 4.81872904]
 [4.81872904 9.56790349]]",-3.305508324384746,-10.695271795446606,"usv1,usv2,usv4",,,,
0.64,0.12488043477978433,0.12488043477978433,2.851630926681965,0.09397911312313881,3,usv1|usv2|usv4,2.0,18.086353910381238,3.0,47.57761358528423,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.086353910381238,-3.3055238306944768,3,2,18.086353910381238,3,47.57761358528423,0.9954499999999982,"[[2.43069884 4.81871816]
 [4.81871816 9.56791698]]",-3.3055238306944768,-10.69460990144269,"usv1,usv2,usv4",,,,
0.65,0.1252969248531591,0.1252969248531591,2.8129017051901264,0.12547751122587808,3,usv1|usv2|usv4,2.0,18.086986473889315,3.0,47.56835396796876,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.086986473889315,-3.3055937988943196,3,2,18.086986473889315,3,47.56835396796876,0.9953777777777759,"[[2.43086436 4.81884094]
 [4.81884094 9.56775122]]",-3.3055937988943196,-10.694130997863219,"usv1,usv2,usv4",,,,
0.66,0.1272695523909894,0.1272695523909894,2.8353198341515444,0.1358395725480586,3,usv1|usv2|usv4,2.0,18.08713604269273,3.0,47.55886899080489,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.08713604269273,-3.305610412541422,3,2,18.08713604269273,3,47.55886899080489,0.9953055555555537,"[[2.43085177 4.81883146]
 [4.81883146 9.56776291]]",-3.305610412541422,-10.693617408297595,"usv1,usv2,usv4",,,,
0.67,0.12924519723003222,0.12924519723003222,2.875256829273199,0.18508605859210958,3,usv1|usv2|usv4,2.0,18.08728662689876,3.0,47.55055697089673,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.08728662689876,-3.3056271189193938,3,2,18.08728662689876,3,47.55055697089673,0.9952333333333314,"[[2.43083876 4.81882172]
 [4.81882172 9.56777525]]",-3.3056271189193938,-10.69317903287287,"usv1,usv2,usv4",,,,
0.68,0.13118513848788232,0.13118513848788232,2.734836449229962,0.0500509426710026,3,usv1|usv2|usv4,2.0,18.087438566458026,3.0,47.54371528543334,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.087438566458026,-3.3056439912028415,3,2,18.087438566458026,3,47.54371528543334,0.9951611111111092,"[[2.43082525 4.81881156]
 [4.81881156 9.5677879 ]]",-3.3056439912028415,-10.692829940056528,"usv1,usv2,usv4",,,,
0.6900000000000001,0.13314787957118046,0.13314787957118046,2.7114889397000166,0.018979253285459744,3,usv1|usv2|usv4,2.0,18.087591536082044,3.0,47.53820810462121,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.087591536082044,-3.3056609617632207,3,2,18.087591536082044,3,47.53820810462121,0.9950888888888869,"[[2.43081133 4.81880114]
 [4.81880114 9.56780115]]",-3.3056609617632207,-10.692563251080612,"usv1,usv2,usv4",,,,
0.7000000000000001,0.10726414656243076,0.10726414656243076,1.864989139427402,0.018396710206341014,3,usv1|usv2|usv4,2.0,18.088705874362486,3.0,47.53579931023448,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.088705874362486,-3.3057841849648892,3,2,18.088705874362486,3,47.53579931023448,0.9950166666666647,"[[2.43046735 4.81854683]
 [4.81854683 9.56814499]]",-3.3057841849648892,-10.692559190503715,"usv1,usv2,usv4",,,,
0.71,0.10882642651679693,0.10882642651679693,1.8767412504286785,0.011781330156065023,3,usv1|usv2|usv4,2.0,18.088874497024133,3.0,47.53312378028325,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.088874497024133,-3.305802824168725,3,2,18.088874497024133,3,47.53312378028325,0.9949444444444424,"[[2.43044789 4.81853251]
 [4.81853251 9.56816451]]",-3.305802824168725,-10.69246477432383,"usv1,usv2,usv4",,,,
0.72,0.11040589317060755,0.11040589317060755,1.912815098692906,0.028718253256264495,3,usv1|usv2|usv4,2.0,18.089044359233167,3.0,47.5320831537905,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.089044359233167,-3.305821609140965,3,2,18.089044359233167,3,47.5320831537905,0.9948722222222202,"[[2.43042797 4.81851781]
 [4.81851781 9.56818438]]",-3.305821609140965,-10.692465498329055,"usv1,usv2,usv4",,,,
0.73,0.11197075046516902,0.11197075046516902,1.8746905434968402,0.013328643478724454,3,usv1|usv2|usv4,2.0,18.089214941039607,3.0,47.5323193599122,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.089214941039607,-3.305840430234625,3,2,18.089214941039607,3,47.5323193599122,0.9947999999999979,"[[2.43040772 4.818503  ]
 [4.818503   9.5682051 ]]",-3.305840430234625,-10.692543128161228,"usv1,usv2,usv4",,,,
0.74,0.1135340660749744,0.1135340660749744,1.867509794758482,0.028530452104349978,3,usv1|usv2|usv4,2.0,18.089386592548095,3.0,47.533963902585704,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.089386592548095,-3.305859363221452,3,2,18.089386592548095,3,47.533963902585704,0.9947277777777757,"[[2.43038705 4.8184879 ]
 [4.8184879  9.56822631]]",-3.305859363221452,-10.692703545507772,"usv1,usv2,usv4",,,,
0.75,0.09639580261036232,0.09639580261036232,1.6294517440950567,0.11702935951800249,3,usv1|usv2|usv4,2.0,18.090715246990893,3.0,47.53955015069997,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.090715246990893,-3.306006173928057,3,2,18.090715246990893,3,47.53955015069997,0.9946555555555534,"[[2.43023363 4.81837507]
 [4.81837507 9.56838072]]",-3.306006173928057,-10.693179197848558,"usv1,usv2,usv4",,,,
0.76,0.0977270908914677,0.0977270908914677,1.7065819769506785,0.1692834317135302,3,usv1|usv2|usv4,2.0,18.090904575177632,3.0,47.54366948467275,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.090904575177632,-3.3060270391259103,3,2,18.090904575177632,3,47.54366948467275,0.9945833333333312,"[[2.43021039 4.81835813]
 [4.81835813 9.56840476]]",-3.3060270391259103,-10.693487468853743,"usv1,usv2,usv4",,,,
0.77,0.09926455098297739,0.09926455098297739,2.7061138424699225,1.1555491917425171,3,usv1|usv2|usv4,2.0,18.091094318577408,3.0,47.54846631090386,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.091094318577408,-3.306047880365746,3,2,18.091094318577408,3,47.54846631090386,0.9945111111111089,"[[2.43018688 4.81834121]
 [4.81834121 9.56842988]]",-3.306047880365746,-10.693839451552357,"usv1,usv2,usv4",,,,
0.78,0.10050508268146234,0.10050508268146234,2.396382425288442,0.8632716137806924,3,usv1|usv2|usv4,2.0,18.091285855663234,3.0,47.5547192878231,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.091285855663234,-3.306068992893988,3,2,18.091285855663234,3,47.5547192878231,0.9944388888888867,"[[2.43016282 4.81832365]
 [4.81832365 9.56845469]]",-3.306068992893988,-10.694272178121802,"usv1,usv2,usv4",,,,
0.79,0.1017445432252641,0.1017445432252641,2.0592890439210936,0.48233982495465855,3,usv1|usv2|usv4,2.0,18.09147847011933,3.0,47.56182119199917,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.09147847011933,-3.306090225685954,3,2,18.09147847011933,3,47.56182119199917,0.9943666666666644,"[[2.43013835 4.8183058 ]
 [4.8183058  9.56847988]]",-3.306090225685954,-10.694754730669633,"usv1,usv2,usv4",,,,
0.8,0.11690975912101757,0.11690975912101757,2.37408614634092,0.11757660316379528,3,usv1|usv2|usv4,2.0,18.092737038067575,3.0,47.57354474492438,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.092737038067575,-3.3062292872236556,3,2,18.092737038067575,3,47.57354474492438,0.9942944444444421,"[[2.43048966 4.81856674]
 [4.81856674 9.56812938]]",-3.3062292872236556,-10.695560735131727,"usv1,usv2,usv4",,,,
0.81,0.11840986315420209,0.11840986315420209,2.3666136787513166,0.0828373660433635,3,usv1|usv2|usv4,2.0,18.092945542651098,3.0,47.58250986254504,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.092945542651098,-3.3062522978510422,3,2,18.092945542651098,3,47.58250986254504,0.9942222222222199,"[[2.43046914 4.81855175]
 [4.81855175 9.56815035]]",-3.3062522978510422,-10.696144287642031,"usv1,usv2,usv4",,,,
0.8200000000000001,0.12002590642930504,0.12002590642930504,2.986977378807878,0.743084576186191,3,usv1|usv2|usv4,2.0,18.093155043007894,3.0,47.592083937229525,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.093155043007894,-3.3062754151326272,3,2,18.093155043007894,3,47.592083937229525,0.9941499999999976,"[[2.43044825 4.81853648]
 [4.81853648 9.56817174]]",-3.3062754151326272,-10.696759937759566,"usv1,usv2,usv4",,,,
0.8300000000000001,0.1214873072099325,0.1214873072099325,2.7433020096876497,0.5497764766240454,3,usv1|usv2|usv4,2.0,18.093364845305853,3.0,47.60179013018911,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.093364845305853,-3.3062984923666345,3,2,18.093364845305853,3,47.60179013018911,0.9940777777777754,"[[2.43042714 4.81852128]
 [4.81852128 9.56819422]]",-3.3062984923666345,-10.697382962730863,"usv1,usv2,usv4",,,,
0.84,0.12294823364726967,0.12294823364726967,2.4942450622518995,0.3333586069628109,3,usv1|usv2|usv4,2.0,18.09357559115037,3.0,47.61196221457725,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.09357559115037,-3.3063216674530693,3,2,18.09357559115037,3,47.61196221457725,0.9940055555555531,"[[2.43040567 4.81850583]
 [4.81850583 9.56821713]]",-3.3063216674530693,-10.69802864055264,"usv1,usv2,usv4",,,,
0.85,0.11621975996855206,0.11621975996855206,2.5275503647393256,0.3920251479299472,3,usv1|usv2|usv4,2.0,18.094010300376077,3.0,47.622876192323794,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.094010300376077,-3.3063696152805067,3,2,18.094010300376077,3,47.622876192323794,0.9939333333333309,"[[2.43021784 4.8183672 ]
 [4.8183672  9.56840619]]",-3.3063696152805067,-10.69873262172166,"usv1,usv2,usv4",,,,
0.86,0.11766853756997489,0.11766853756997489,2.781271000276881,0.6887731940165851,3,usv1|usv2|usv4,2.0,18.094226056522885,3.0,47.63400241480695,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.094226056522885,-3.3063933789293767,3,2,18.094226056522885,3,47.63400241480695,0.9938611111111086,"[[2.43019357 4.81834956]
 [4.81834956 9.56843148]]",-3.3063933789293767,-10.69942158784239,"usv1,usv2,usv4",,,,
0.87,0.11904803158513001,0.11904803158513001,2.654322820270261,0.612073648068861,3,usv1|usv2|usv4,2.0,18.094442552780446,3.0,47.645163382563744,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.094442552780446,-3.3064172002723535,3,2,18.094442552780446,3,47.645163382563744,0.9937888888888864,"[[2.43016898 4.81833177]
 [4.81833177 9.56845736]]",-3.3064172002723535,-10.700109142005092,"usv1,usv2,usv4",,,,
0.88,0.1205946382813787,0.1205946382813787,3.475262304626395,1.4263477331779404,3,usv1|usv2|usv4,2.0,18.09466046062338,3.0,47.65669746160892,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.09466046062338,-3.306441223902006,3,2,18.09466046062338,3,47.65669746160892,0.9937166666666641,"[[2.43014395 4.81831351]
 [4.81831351 9.56848313]]",-3.306441223902006,-10.700810955763728,"usv1,usv2,usv4",,,,
0.89,0.12202698938991602,0.12202698938991602,3.6167445748370564,1.6350147194090394,3,usv1|usv2|usv4,2.0,18.0948790386201,3.0,47.668076125772494,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.0948790386201,-3.306465292165049,3,2,18.0948790386201,3,47.668076125772494,0.9936444444444419,"[[2.43011864 4.81829513]
 [4.81829513 9.56850954]]",-3.306465292165049,-10.701499401923446,"usv1,usv2,usv4",,,,
0.9,0.1135638136902013,0.1135638136902013,4.001165250758456,2.089183120648623,3,usv1|usv2|usv4,2.0,18.095756387959643,3.0,47.68055344152358,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.095756387959643,-3.3065621738197875,3,2,18.095756387959643,3,47.68055344152358,0.9935722222222196,"[[2.42985547 4.8181008 ]
 [4.8181008  9.56877377]]",-3.3065621738197875,-10.70229946141618,"usv1,usv2,usv4",,,,
0.91,0.11482027080713784,0.11482027080713784,3.8009513720033477,1.954935477415749,3,usv1|usv2|usv4,2.0,18.095984292191144,3.0,47.69165635583805,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.095984292191144,-3.3065872673357664,3,2,18.095984292191144,3,47.69165635583805,0.9934999999999974,"[[2.42982679 4.81807994]
 [4.81807994 9.56880358]]",-3.3065872673357664,-10.702960069337621,"usv1,usv2,usv4",,,,
0.92,0.1160784548182246,0.1160784548182246,3.5882184571578817,1.760701594069508,3,usv1|usv2|usv4,2.0,18.09621315230026,3.0,47.702487103772036,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.09621315230026,-3.3066124693924546,3,2,18.09621315230026,3,47.702487103772036,0.9934277777777751,"[[2.42979777 4.81805881]
 [4.81805881 9.56883371]]",-3.3066124693924546,-10.703598839738413,"usv1,usv2,usv4",,,,
0.93,0.11734585232918537,0.11734585232918537,3.4061971889349723,1.6348464513926493,3,usv1|usv2|usv4,2.0,18.096443005179783,3.0,47.712858866169874,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.096443005179783,-3.3066377896072954,3,2,18.096443005179783,3,47.712858866169874,0.9933555555555529,"[[2.4297684  4.8180374 ]
 [4.8180374  9.56886408]]",-3.3066377896072954,-10.704206254171478,"usv1,usv2,usv4",,,,
0.9400000000000001,0.11852708670085425,0.11852708670085425,2.7383570210126864,1.007897085403981,3,usv1|usv2|usv4,2.0,18.096673608757868,3.0,47.72248034159957,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.096673608757868,-3.3066631779180575,3,2,18.096673608757868,3,47.72248034159957,0.9932833333333306,"[[2.42973873 4.81801581]
 [4.81801581 9.56889491]]",-3.3066631779180575,-10.704768035779601,"usv1,usv2,usv4",,,,
0.9500000000000001,0.11919837367388897,0.11919837367388897,3.5969087866897205,1.7633312968040813,3,usv1|usv2|usv4,2.0,18.09552805433436,3.0,47.72835619592146,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.09552805433436,-3.3065365542070686,3,2,18.09552805433436,3,47.72835619592146,0.9932111111111084,"[[2.42971599 4.81799853]
 [4.81799853 9.56891785]]",-3.3065365542070686,-10.70500839474985,"usv1,usv2,usv4",,,,
0.96,0.2013980020646903,0.2013980020646903,3.775059218777455,1.9406048541170224,3,usv1|usv2|usv4,2.0,18.095745907561987,3.0,47.73692918175087,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.095745907561987,-3.306560571987097,3,2,18.095745907561987,3,47.73692918175087,0.9931388888888861,"[[2.42968568 4.81797635]
 [4.81797635 9.56894888]]",-3.306560571987097,-10.70549555374292,"usv1,usv2,usv4",,,,
0.97,0.20227024224815907,0.20227024224815907,3.755747836027834,1.986215922660191,3,usv1|usv2|usv4,2.0,18.0903445446829,3.0,47.73025036838729,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.0903445446829,-3.305963532676408,3,2,18.0903445446829,3,47.73025036838729,0.9930666666666639,"[[2.42963766 4.81793842]
 [4.81793842 9.56899659]]",-3.305963532676408,-10.704707098925791,"usv1,usv2,usv4",,,,
0.98,0.20319937081739817,0.20319937081739817,4.199299542108263,2.4715519209402577,3,usv1|usv2|usv4,2.0,18.090563648519165,3.0,47.737763591159,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.090563648519165,-3.305987734839095,3,2,18.090563648519165,3,47.737763591159,0.9929944444444416,"[[2.42960663 4.81791559]
 [4.81791559 9.56902787]]",-3.305987734839095,-10.705118108724562,"usv1,usv2,usv4",,,,
0.99,0.20412665316241754,0.20412665316241754,4.696871359180408,3.0236246440851113,3,usv1|usv2|usv4,2.0,18.090783699044945,3.0,47.74464690816747,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.090783699044945,-3.30601205047135,3,2,18.090783699044945,3,47.74464690816747,0.9929222222222194,"[[2.42957528 4.81789249]
 [4.81789249 9.56905936]]",-3.30601205047135,-10.70548595045467,"usv1,usv2,usv4",,,,
1.0,0.2065149468058043,0.2065149468058043,4.695505509930714,2.8542631067315476,3,usv1|usv2|usv4,2.0,18.09098104388946,3.0,47.750730026133084,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.09098104388946,-3.3060338422406694,3,2,18.09098104388946,3,47.750730026133084,0.9928499999999971,"[[2.42957729 4.81789414]
 [4.81789414 9.56905765]]",-3.3060338422406694,-10.705800115868895,"usv1,usv2,usv4",,,,
1.01,0.20757792834580155,0.20757792834580155,5.816565709850018,4.004215960011675,3,usv1|usv2|usv4,2.0,18.091200710515587,3.0,47.75636365272582,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.091200710515587,-3.3060581464067824,3,2,18.091200710515587,3,47.75636365272582,0.9927777777777749,"[[2.42954562 4.8178707 ]
 [4.8178707  9.56908909]]",-3.3060581464067824,-10.706083302019852,"usv1,usv2,usv4",,,,
1.02,0.20847309820664833,0.20847309820664833,5.374057184789826,3.626136932431507,3,usv1|usv2|usv4,2.0,18.091421779439866,3.0,47.76107319096867,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.091421779439866,-3.3060825734576404,3,2,18.091421779439866,3,47.76107319096867,0.9927055555555526,"[[2.42951372 4.8178472 ]
 [4.8178472  9.56912114]]",-3.3060825734576404,-10.706310401061875,"usv1,usv2,usv4",,,,
1.03,0.20942435326882355,0.20942435326882355,5.297231115369341,3.5624343052894942,3,usv1|usv2|usv4,2.0,18.091643636654965,3.0,47.76515007437226,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.091643636654965,-3.3061071034858927,3,2,18.091643636654965,3,47.76515007437226,0.9926333333333304,"[[2.4294815  4.8178234 ]
 [4.8178234  9.56915331]]",-3.3061071034858927,-10.706495912633635,"usv1,usv2,usv4",,,,
1.04,0.21028165984053224,0.21028165984053224,4.336084354121066,2.6508404555811778,3,usv1|usv2|usv4,2.0,18.09186662596823,3.0,47.768412416416055,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.09186662596823,-3.306131742289228,3,2,18.09186662596823,3,47.768412416416055,0.9925611111111081,"[[2.42944903 4.81779948]
 [4.81779948 9.56918592]]",-3.306131742289228,-10.706631378390696,"usv1,usv2,usv4",,,,
1.05,0.19234068598221757,0.19234068598221757,3.8345452304756322,2.7764644525722098,3,usv1|usv2|usv4,2.0,18.092063574273446,3.0,47.76941928666545,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.092063574273446,-3.306153538834626,3,2,18.092063574273446,3,47.76941928666545,0.9924888888888859,"[[2.42873419 4.81726972]
 [4.81726972 9.56990047]]",-3.306153538834626,-10.706656707380318,"usv1,usv2,usv4",,,,
1.06,0.19304286552069658,0.19304286552069658,3.8278908378716197,2.7963840597550864,3,usv1|usv2|usv4,2.0,18.09228656494676,3.0,47.7714140083938,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.09228656494676,-3.3061782182313815,3,2,18.09228656494676,3,47.7714140083938,0.9924166666666636,"[[2.42869438 4.81724022]
 [4.81724022 9.56993993]]",-3.3061782182313815,-10.70671275563752,"usv1,usv2,usv4",,,,
1.07,0.19359536074482597,0.19359536074482597,2.6665734492917377,1.669875752867005,3,usv1|usv2|usv4,2.0,18.092510732206843,3.0,47.77240366583497,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.092510732206843,-3.306202994570122,3,2,18.092510732206843,3,47.77240366583497,0.9923444444444414,"[[2.42865438 4.81721068]
 [4.81721068 9.56997998]]",-3.306202994570122,-10.706713367895329,"usv1,usv2,usv4",,,,
1.08,0.19435719697462067,0.19435719697462067,3.183364964473453,2.1789385444732137,3,usv1|usv2|usv4,2.0,18.092735174333953,3.0,47.77302751864416,xy:dwell_hold,xy,"['usv1', 'usv2', 'usv4']",3,dwell_hold,2,18.092735174333953,-3.3062278642696157,3,2,18.092735174333953,3,47.77302751864416,0.9922722222222191,"[[2.42861397 4.81718064]
 [4.81718064 9.57001968]]",-3.3062278642696157,-10.706690116179391,"usv1,usv2,usv4",,,,
